EWC Replay - 215,EWC Replay - 2692,EWC Replay - 300,EWC Replay - 898,Random - 215,Random - 2692,Random - 300,Random - 898,iCaRL - 215,iCaRL - 2692,iCaRL - 300,iCaRL - 898,LUCIR - 215,LUCIR - 2692,LUCIR - 300,LUCIR - 898,VAE - BBox,VAE - Filter,VAE_GMM
1.0,0.9351851851851852,0.9537037037037036,0.9722222222222222,0.9907407407407408,0.9722222222222222,0.9907407407407408,0.9814814814814816,0.9629629629629628,0.9444444444444444,0.9537037037037036,0.9629629629629628,1.0,0.9444444444444444,0.9722222222222222,0.9814814814814816,1.0,1.0,1.0
0.9607843137254902,0.9215686274509804,0.931372549019608,0.9411764705882352,0.9803921568627452,0.9509803921568628,0.9215686274509804,0.9509803921568628,0.9215686274509804,0.9215686274509804,0.9117647058823528,0.9215686274509804,0.9411764705882352,0.9215686274509804,0.9215686274509804,0.931372549019608,1.0,1.0,1.0
0.9907407407407408,0.9629629629629628,0.9814814814814816,0.9722222222222222,0.9907407407407408,0.9537037037037036,0.9907407407407408,0.9629629629629628,0.9537037037037036,0.9722222222222222,0.9629629629629628,0.9722222222222222,0.9722222222222222,0.9629629629629628,0.9907407407407408,0.9814814814814816,1.0,1.0,1.0
1.0,0.9873417721518988,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9746835443037974,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,1.0,1.0,1.0
0.9514563106796116,0.9708737864077672,0.9514563106796116,0.9611650485436894,0.9611650485436894,0.9611650485436894,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9611650485436894,0.9514563106796116,1.0,1.0,1.0
0.9611650485436894,0.9514563106796116,0.9708737864077672,0.9611650485436894,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9980582524271846,1.0,1.0
0.968421052631579,0.9578947368421052,0.968421052631579,0.968421052631579,0.968421052631579,0.9263157894736844,0.9578947368421052,0.9578947368421052,0.968421052631579,0.936842105263158,0.968421052631579,0.968421052631579,0.968421052631579,0.968421052631579,0.968421052631579,0.968421052631579,1.0,1.0,1.0
1.0,0.8817204301075269,1.0,0.978494623655914,1.0,0.956989247311828,1.0,0.956989247311828,0.956989247311828,0.89247311827957,0.978494623655914,0.989247311827957,1.0,0.053763440860215,0.989247311827957,0.9247311827956988,0.9978494623655914,1.0,0.9978494623655914
1.0,0.9032258064516128,1.0,0.989247311827957,1.0,0.8064516129032258,1.0,1.0,1.0,0.0,0.978494623655914,1.0,0.989247311827957,0.010752688172043,1.0,0.89247311827957,1.0,0.9978494623655914,0.9935483870967742
1.0,0.913978494623656,1.0,1.0,1.0,0.8279569892473119,1.0,0.989247311827957,1.0,0.7311827956989246,0.989247311827957,0.946236559139785,1.0,0.6129032258064516,0.989247311827957,0.9677419354838712,1.0,1.0,1.0
0.9907407407407408,0.9722222222222222,0.9907407407407408,0.9722222222222222,0.9907407407407408,0.9814814814814816,0.9907407407407408,0.9814814814814816,0.9444444444444444,0.9722222222222222,0.9351851851851852,0.9537037037037036,0.9814814814814816,0.9814814814814816,0.9907407407407408,0.9814814814814816,1.0,1.0,1.0
0.9873417721518988,0.9746835443037974,0.9873417721518988,0.9873417721518988,1.0,0.9873417721518988,0.9873417721518988,0.9367088607594936,0.9873417721518988,0.9873417721518988,0.0126582278481012,0.9873417721518988,1.0,0.9746835443037974,0.9873417721518988,0.9873417721518988,1.0,1.0,0.9949367088607596
0.8666666666666667,0.9333333333333332,0.8000000000000002,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.6666666666666666,0.8666666666666667,0.0,0.0,0.0,0.0,0.6,0.9333333333333332,0.0,0.5333333333333333,0.9466666666666668,0.9466666666666668,0.9866666666666668
1.0,0.9873417721518988,0.9873417721518988,1.0,0.9746835443037974,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9873417721518988,1.0,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9746835443037974,1.0,1.0,1.0
0.9746835443037974,0.9620253164556962,0.9873417721518988,0.9746835443037974,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.949367088607595,0.9873417721518988,1.0,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9620253164556962,0.9873417721518988,0.9873417721518988,1.0,1.0,1.0
0.9814814814814816,0.9444444444444444,0.9907407407407408,0.9629629629629628,0.9814814814814816,0.9629629629629628,0.9907407407407408,0.9814814814814816,0.9537037037037036,0.9629629629629628,0.9351851851851852,0.9722222222222222,0.9907407407407408,0.9722222222222222,0.9907407407407408,0.9907407407407408,1.0,1.0,1.0
0.9611650485436894,0.9611650485436894,0.9611650485436894,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9708737864077672,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9514563106796116,0.9708737864077672,0.9514563106796116,0.996116504854369,0.9980582524271846,0.9980582524271846
0.968421052631579,0.9578947368421052,0.968421052631579,0.968421052631579,0.968421052631579,0.9473684210526316,0.968421052631579,0.9578947368421052,0.968421052631579,0.936842105263158,0.968421052631579,0.9263157894736844,0.9578947368421052,0.9473684210526316,0.9578947368421052,0.9578947368421052,0.9978947368421054,1.0,1.0
0.9901960784313728,0.9509803921568628,0.9705882352941178,0.9411764705882352,0.9607843137254902,0.931372549019608,0.9509803921568628,0.931372549019608,0.931372549019608,0.9215686274509804,0.9117647058823528,0.9215686274509804,0.9411764705882352,0.931372549019608,0.9411764705882352,0.9117647058823528,1.0,1.0,1.0
